institute_type,institute,branch,quota,seat_type,gender,open_2016,close_2016,open_2017,close_2017,open_2018,close_2018,open_2019,close_2019,open_2020,close_2020,open_2021,close_2021,open_2022,close_2022,open_2023,close_2023,open_2024,close_2024,open_2025,close_2025
IIT,Indian Institute  of Technology Patna,"B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OBC-NCL,Gender-Neutral,,,,,,,,,,,,,,,2439,2527,2372,2383,2459,2712
IIT,Indian Institute  of Technology Patna,"B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Female-only (including Supernumerary),,,,,,,,,,,,,,,11739,11739,12637,12637,14622,14622
IIT,Indian Institute  of Technology Patna,"B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,OPEN,Gender-Neutral,,,,,,,,,,,,,,,6139,6695,6287,6660,6305,7786
IIT,Indian Institute  of Technology Patna,"B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Female-only (including Supernumerary),,,,,,,,,,,,,,,2463,2463,2945,2945,2652,2652
IIT,Indian Institute  of Technology Patna,"B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,SC,Gender-Neutral,,,,,,,,,,,,,,,1900,1900,1670,1670,1743,1743
IIT,Indian Institute  of Technology Patna,"B.Tech. in Electronics and Communication Engineering and M.Tech. in Communication Systems (5 Years, Bachelor and Master of Technology (Dual Degree))",AI,ST,Gender-Neutral,,,,,,,,,,,,,,,677,677,882,882,699,699
IIT,Indian Institute  of Technology Patna,"BS in Economics with MBA (IIM Bodh Gaya) (5 Years, Bachelor of Science and MBA (Dual Degree))",AI,EWS,Female-only (including Supernumerary),,,,,,,,,,,,,,,,,3944,3944,3013,3013
IIT,Indian Institute  of Technology Patna,"BS in Economics with MBA (IIM Bodh Gaya) (5 Years, Bachelor of Science and MBA (Dual Degree))",AI,OBC-NCL,Gender-Neutral,,,,,,,,,,,,,,,,,3890,3890,4287,4287
IIT,Indian Institute  of Technology Patna,"BS in Economics with MBA (IIM Bodh Gaya) (5 Years, Bachelor of Science and MBA (Dual Degree))",AI,OPEN,Gender-Neutral,,,,,,,,,,,,,,,,,6885,9961,10729,13325
IIT,Indian Institute  of Technology Patna,"BS in Economics with MBA (IIM Bodh Gaya) (5 Years, Bachelor of Science and MBA (Dual Degree))",AI,SC,Gender-Neutral,,,,,,,,,,,,,,,,,2678,2678,2583,2583
IIT,Indian Institute  of Technology Patna,"BS in Economics with MBA (IIM Bodh Gaya) (5 Years, Bachelor of Science and MBA (Dual Degree))",AI,ST,Gender-Neutral,,,,,,,,,,,,,,,,,1329,1329,1546,1546
IIT,Indian Institute  of Technology Patna,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),,,,,,,,,3183,3183,3592,3592,3023,3023,3636,3636,3395,3395,3282,3282
IIT,Indian Institute  of Technology Patna,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,,,,,,,1136,1136,1606,1890,1446,1674,1772,2099,2000,2326,1726,1940,1814,2001
IIT,Indian Institute  of Technology Patna,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),,,,,5448,5448,7197,7197,7947,8009,8067,8224,7909,8166,7579,8723,8339,8805,7942,9151
IIT,Indian Institute  of Technology Patna,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,,,,,3327,3432,3109,3843,3767,4557,3874,4549,3932,4722,4407,5271,4236,4836,4320,4878
IIT,Indian Institute  of Technology Patna,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,2555,2744,2608,2880,,,,,,,,,,,,,,,,
IIT,Indian Institute  of Technology Patna,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),,,,,9568,12502,14426,17519,17420,18267,18285,20669,18286,20164,17479,20210,20166,21996,20437,22069
IIT,Indian Institute  of Technology Patna,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,,,,,7386,8746,8266,10497,9567,12130,8921,11673,11094,12874,11620,13933,10776,12519,11304,13715
IIT,Indian Institute  of Technology Patna,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,6560,7891,5943,8853,,,,,,,,,,,,,,,,
IIT,Indian Institute  of Technology Patna,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,46,46,,,,,,,,,,,,,,,,,,
IIT,Indian Institute  of Technology Patna,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),,,,,,,2949,2949,3236,3373,3061,,3262,3358,3332,3769,4041,4097,3738,3747
IIT,Indian Institute  of Technology Patna,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,,,,,1579,1700,1978,2100,2152,2603,2152,2500,2141,2592,2496,2733,2195,2592,2662,2987
IIT,Indian Institute  of Technology Patna,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,1443,1605,1407,1682,,,,,,,,,,,,,,,,
IIT,Indian Institute  of Technology Patna,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),,,,,,,,,,,,,1418,1418,1554,1554,1722,1722,1759,1759
IIT,Indian Institute  of Technology Patna,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,,,,,825,825,891,929,,,,,1091,1195,1150,1225,1135,1245,1180,1310
IIT,Indian Institute  of Technology Patna,"Chemical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,597,939,787,796,,,,,,,,,,,,,,,,
IIT,Indian Institute  of Technology Patna,"Chemical Science and Technology (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),,,,,,,,,,,,,,,4083,4083,3779,3779,3564,3564
IIT,Indian Institute  of Technology Patna,"Chemical Science and Technology (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,,,,,,,,,,,,,,,2461,2560,1985,2201,2174,2337
IIT,Indian Institute  of Technology Patna,"Chemical Science and Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),,,,,,,,,,,,,,,8557,9038,9036,9036,8942,9199
IIT,Indian Institute  of Technology Patna,"Chemical Science and Technology (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,,,,,,,,,,,,,,,4918,5568,5025,5437,4899,5515
IIT,Indian Institute  of Technology Patna,"Chemical Science and Technology (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),,,,,,,,,,,,,,,18871,23155,22292,22410,22540,23357
IIT,Indian Institute  of Technology Patna,"Chemical Science and Technology (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,,,,,,,,,,,,,,,13285,15032,11793,14062,13449,15406
IIT,Indian Institute  of Technology Patna,"Chemical Science and Technology (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),,,,,,,,,,,,,,,3894,3894,3964,3964,4086,4086
IIT,Indian Institute  of Technology Patna,"Chemical Science and Technology (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,,,,,,,,,,,,,,,2745,3070,2713,3075,3004,3254
IIT,Indian Institute  of Technology Patna,"Chemical Science and Technology (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),,,,,,,,,,,,,,,,,,,1803,1803
IIT,Indian Institute  of Technology Patna,"Chemical Science and Technology (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,,,,,,,,,,,,,,,990,1336,1239,1252,1225,1322
IIT,Indian Institute  of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),,,,,,,,,3092,3092,3627,3627,3231,3231,3853,3853,3967,3967,3801,3801
IIT,Indian Institute  of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,,,,,,,1023,1023,1745,1852,1736,1827,1898,2170,2242,2416,2040,2127,2075,2249
IIT,Indian Institute  of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),,,,,5321,5321,6202,6638,6482,7946,7807,8175,7614,8109,7963,8807,8731,9291,8805,9442
IIT,Indian Institute  of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,,,,,2636,2993,2937,3450,3630,4234,3724,4460,3699,4715,4278,5526,4184,5194,4691,5243
IIT,Indian Institute  of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,1938,2391,2024,2444,,,,,,,,,,,,,,,,
IIT,Indian Institute  of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,,,30,30,,,,,,,,,,,,,,,,
IIT,Indian Institute  of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),,,,,12416,12585,14770,16636,17046,18205,21436,21896,20691,21802,19574,22884,22663,23883,22067,24896
IIT,Indian Institute  of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,,,,,7346,8674,8087,10163,9625,12184,10518,12677,11417,13741,12148,15295,12287,14579,12605,15400
IIT,Indian Institute  of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,5776,7074,6919,8281,,,,,,,,,,,,,,,,
IIT,Indian Institute  of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,,,179,179,,,,,,,,,,,,,,,,
IIT,Indian Institute  of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),,,,,,,2890,2890,3156,3210,,,3367,3394,3889,4230,3991,4292,3775,3780
IIT,Indian Institute  of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,,,,,1079,1511,1310,1750,1778,2162,2076,2351,1989,2365,2251,2835,2430,2648,2497,2893
IIT,Indian Institute  of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,1101,1312,1015,1360,,,,,,,,,,,,,,,,
IIT,Indian Institute  of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),,,,,,,893,893,,,,,1317,1317,1532,1532,,,1447,1447
IIT,Indian Institute  of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,,,,,419,419,366,585,616,693,638,849,766,941,822,1106,989,1110,1044,1157
IIT,Indian Institute  of Technology Patna,"Civil Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,376,447,413,497,,,,,,,,,,,,,,,,
IIT,Indian Institute  of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),,,,,,,547,547,1038,1038,1037,1037,1020,1020,760,1079,994,1301,1136,1150
IIT,Indian Institute  of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,,,,,,,196,196,242,427,323,379,303,415,331,502,380,445,380,531
IIT,Indian Institute  of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),,,,,2226,2307,1844,2475,2693,3037,2155,2647,2463,2784,1367,2391,2522,2975,2944,3306
IIT,Indian Institute  of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,,,,,729,1058,568,977,647,1108,637,971,571,1007,553,1172,770,1135,689,1312
IIT,Indian Institute  of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,719,1159,725,1122,,,,,,,,,,,,,,,,
IIT,Indian Institute  of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),Gender-Neutral,,,,,,,,,,,51,51,50,50,,,,,47,47
IIT,Indian Institute  of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL (PwD),NA,,,52,52,,,,,,,,,,,,,,,,
IIT,Indian Institute  of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),,,,,2963,4631,4641,5912,4912,6312,5834,7119,4458,6130,3333,5877,4695,7192,7383,9042
IIT,Indian Institute  of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,,,,,999,2731,1127,2617,1901,2719,1849,2732,1491,2685,1627,2811,1760,3144,1954,3377
IIT,Indian Institute  of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,1541,2888,1942,3298,,,,,,,,,,,,,,,,
IIT,Indian Institute  of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Female-only (including Supernumerary),,,,,,,,,,,,,131,131,,,124,124,242,242
IIT,Indian Institute  of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,,,,,118,118,77,77,71,,130,150,101,121,84,107,173,,102,103
IIT,Indian Institute  of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,,,33,33,,,,,,,,,,,,,,,,
IIT,Indian Institute  of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),,,,,829,829,956,1146,1630,1746,1224,1449,845,1366,1207,1396,837,1887,1688,1784
IIT,Indian Institute  of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,,,,,428,715,377,612,626,696,526,606,286,630,270,638,499,681,562,988
IIT,Indian Institute  of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,242,680,259,664,,,,,,,,,,,,,,,,
IIT,Indian Institute  of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),,,,,,,798,798,862,862,482,482,462,462,654,654,444,444,723,723
IIT,Indian Institute  of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,,,,,347,412,353,434,349,524,230,335,203,324,171,337,306,404,296,375
IIT,Indian Institute  of Technology Patna,"Computer Science and Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,438,586,369,498,,,,,,,,,,,,,,,,
IIT,Indian Institute  of Technology Patna,"Economics (4 Years, Bachelor of Science)",AI,EWS,Female-only (including Supernumerary),,,,,,,,,,,,,,,,,4441,4441,3898,3898
IIT,Indian Institute  of Technology Patna,"Economics (4 Years, Bachelor of Science)",AI,EWS,Gender-Neutral,,,,,,,,,,,,,,,,,2055,2083,2187,2205
IIT,Indian Institute  of Technology Patna,"Economics (4 Years, Bachelor of Science)",AI,OBC-NCL,Female-only (including Supernumerary),,,,,,,,,,,,,,,,,,,7282,7282
IIT,Indian Institute  of Technology Patna,"Economics (4 Years, Bachelor of Science)",AI,OBC-NCL,Gender-Neutral,,,,,,,,,,,,,,,,,4744,5527,4239,5535
IIT,Indian Institute  of Technology Patna,"Economics (4 Years, Bachelor of Science)",AI,OPEN,Female-only (including Supernumerary),,,,,,,,,,,,,,,,,18633,21392,21182,22870
IIT,Indian Institute  of Technology Patna,"Economics (4 Years, Bachelor of Science)",AI,OPEN,Gender-Neutral,,,,,,,,,,,,,,,,,8762,11437,7598,13720
IIT,Indian Institute  of Technology Patna,"Economics (4 Years, Bachelor of Science)",AI,SC,Female-only (including Supernumerary),,,,,,,,,,,,,,,,,3751,3751,3770,3770
IIT,Indian Institute  of Technology Patna,"Economics (4 Years, Bachelor of Science)",AI,SC,Gender-Neutral,,,,,,,,,,,,,,,,,2219,2770,2513,3002
IIT,Indian Institute  of Technology Patna,"Economics (4 Years, Bachelor of Science)",AI,ST,Gender-Neutral,,,,,,,,,,,,,,,,,1489,1489,1506,1506
IIT,Indian Institute  of Technology Patna,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),,,,,3743,3833,,,,,,,,,,,,,,
IIT,Indian Institute  of Technology Patna,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,,,,,1617,2211,,,,,,,,,,,,,,
IIT,Indian Institute  of Technology Patna,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,NA,1340,2101,1448,1995,,,,,,,,,,,,,,,,
IIT,Indian Institute  of Technology Patna,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),,,,,8322,9369,,,,,,,,,,,,,,
IIT,Indian Institute  of Technology Patna,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,,,,,3813,5841,,,,,,,,,,,,,,
IIT,Indian Institute  of Technology Patna,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN,NA,3895,5518,3649,6151,,,,,,,,,,,,,,,,
IIT,Indian Institute  of Technology Patna,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),NA,181,181,161,161,,,,,,,,,,,,,,,,
IIT,Indian Institute  of Technology Patna,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),,,,,2411,2411,,,,,,,,,,,,,,
IIT,Indian Institute  of Technology Patna,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,,,,,863,1393,,,,,,,,,,,,,,
IIT,Indian Institute  of Technology Patna,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,SC,NA,861,1130,920,1299,,,,,,,,,,,,,,,,
IIT,Indian Institute  of Technology Patna,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,,,,,491,564,,,,,,,,,,,,,,
IIT,Indian Institute  of Technology Patna,"Electrical Engineering (4 Years, Bachelor of Technology)",AI,ST,NA,475,576,450,614,,,,,,,,,,,,,,,,
IIT,Indian Institute  of Technology Patna,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),,,,,,,,,2032,2104,1756,2259,1942,2038,2504,2504,2304,2304,2712,2712
IIT,Indian Institute  of Technology Patna,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,,,,,,,573,573,754,1050,855,973,992,1125,972,1043,998,1132,894,1124
IIT,Indian Institute  of Technology Patna,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),,,,,,,4796,5172,4140,4674,3551,5560,4711,5616,4923,5138,5822,6649,4967,5440
IIT,Indian Institute  of Technology Patna,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,,,,,,,1262,2194,1896,2733,1637,2605,1686,2386,1996,2608,2086,2695,2316,2827
IIT,Indian Institute  of Technology Patna,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),,,,,,,10045,11371,11454,12783,10321,12521,10402,12123,12650,14268,12395,14153,14374,15804
IIT,Indian Institute  of Technology Patna,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,,,,,,,3509,5995,3073,6796,3756,6621,5453,7028,4228,7359,5868,6873,6177,7502
IIT,Indian Institute  of Technology Patna,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only (including Supernumerary),,,,,,,2183,2195,2406,2767,2649,2783,2122,2478,2085,2085,2763,2763,2612,2612
IIT,Indian Institute  of Technology Patna,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,,,,,,,924,1335,1273,1594,1031,1611,1146,1574,1410,1676,1417,1689,1591,1789
IIT,Indian Institute  of Technology Patna,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only (including Supernumerary),,,,,,,,,,,876,876,1208,1208,1371,1371,1446,1446,1330,1330
IIT,Indian Institute  of Technology Patna,"Electrical and Electronics Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,,,,,,,550,579,722,816,614,816,611,779,680,791,805,876,867,925
IIT,Indian Institute  of Technology Patna,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only (including Supernumerary),,,,,,,,,,,,,,,2055,2055,2145,2145,1872,1872
IIT,Indian Institute  of Technology Patna,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,,,,,,,,,,,,,,,724,856,725,910,736,788
IIT,Indian Institute  of Technology Patna,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only (including Supernumerary),,,,,,,,,,,,,,,4119,4651,4835,5603,4634,4959
IIT,Indian Institute  of Technology Patna,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,,,,,,,,,,,,,,,2021,2277,1895,2197,2121,2461
IIT,Indian Institute  of Technology Patna,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only (including Supernumerary),,,,,,,,,,,,,,,10857,11653,11192,12036,10634,13073
IIT,Indian Institute  of Technology Patna,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,,,,,,,,,,,,,,,4176,5701,4119,5732,4803,6167
IIT,Indian Institute  of Technology Patna,"Electronics and Communication Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,,,,,,,,,,,,,,,178,178,,,,
